site,ordinal,local_exact,counter,field,row_line,role,caption_line,geometry_top_line,geometry_top_valid,geometry_top_status,mean,std,gradient,blank_mean,blank_noise,blank_gradient,mean_gate,spread_gate,gradient_gate,active_by_level,active_by_spread,active_by_gradient,active,cea608_valid
minute_35_00,63452,552,2462,2,287,line_287,-1,288,1,measured,23.534374,35.791042,2.276995,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63452,552,2462,2,288,line_288,-1,288,1,measured,139.096878,31.152348,1.233177,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63453,553,2463,1,25,caption_plus_1,24,26,1,measured,21.067188,2.075945,0.887324,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63453,553,2463,1,26,caption_plus_2,24,26,1,measured,134.829681,28.245531,1.328639,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63453,553,2463,1,27,caption_plus_3,24,26,1,measured,134.699997,32.549637,1.294210,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63453,553,2463,2,286,line_286,-1,288,1,measured,43.484375,43.902943,1.677621,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63453,553,2463,2,287,line_287,-1,288,1,measured,23.721874,36.272758,2.377152,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63453,553,2463,2,288,line_288,-1,288,1,measured,135.806244,29.337742,1.638498,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63454,554,2464,1,25,caption_plus_1,24,26,1,measured,21.023438,2.236295,0.835681,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63454,554,2464,1,26,caption_plus_2,24,26,1,measured,130.056244,29.339659,1.544601,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63454,554,2464,1,27,caption_plus_3,24,26,1,measured,129.600006,30.957422,1.522692,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63454,554,2464,2,286,line_286,-1,287,1,measured,42.018749,44.078827,1.719875,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63454,554,2464,2,287,line_287,-1,287,1,measured,52.656250,57.148685,5.657277,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63454,554,2464,2,288,line_288,-1,287,1,measured,127.862503,32.683567,1.879499,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63455,555,2465,1,25,caption_plus_1,24,26,1,measured,20.237499,2.133769,0.840376,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63455,555,2465,1,26,caption_plus_2,24,26,1,measured,125.574997,30.610619,1.452269,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63455,555,2465,1,27,caption_plus_3,24,26,1,measured,124.268753,33.313374,1.585289,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63455,555,2465,2,286,line_286,-1,287,1,measured,43.923439,44.752293,1.715180,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63455,555,2465,2,287,line_287,-1,287,1,measured,59.470314,60.444595,5.682316,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63455,555,2465,2,288,line_288,-1,287,1,measured,122.685936,35.398178,1.962441,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63456,556,2466,1,25,caption_plus_1,24,26,1,measured,20.317188,2.293541,0.957747,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63456,556,2466,1,26,caption_plus_2,24,26,1,measured,117.720314,34.992519,1.672926,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63456,556,2466,1,27,caption_plus_3,24,26,1,measured,115.343750,36.403217,1.738654,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63456,556,2466,2,286,line_286,-1,288,1,measured,43.206249,44.105675,1.611894,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63456,556,2466,2,287,line_287,-1,288,1,measured,22.628124,35.403465,2.345853,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63456,556,2466,2,288,line_288,-1,288,1,measured,118.493752,38.013851,1.748044,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63457,557,2467,1,25,caption_plus_1,24,26,1,measured,20.503124,2.040218,0.888889,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63457,557,2467,1,26,caption_plus_2,24,26,1,measured,119.092186,35.575130,1.932707,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63457,557,2467,1,27,caption_plus_3,24,26,1,measured,116.337502,38.028877,2.001565,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63457,557,2467,2,286,line_286,-1,288,1,measured,43.320312,45.033512,1.737089,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63457,557,2467,2,287,line_287,-1,288,1,measured,27.204687,40.780823,2.860720,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63457,557,2467,2,288,line_288,-1,288,1,measured,121.501564,37.506374,1.890454,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63458,558,2468,1,25,caption_plus_1,24,26,1,measured,20.782812,1.857759,0.865415,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_35_00,63458,558,2468,1,26,caption_plus_2,24,26,1,measured,122.742188,34.564171,1.785602,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63458,558,2468,1,27,caption_plus_3,24,26,1,measured,118.478127,38.668537,2.103286,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63458,558,2468,2,286,line_286,-1,288,1,measured,42.332813,44.173737,1.676056,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63458,558,2468,2,287,line_287,-1,288,1,measured,25.820312,40.679276,2.500782,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63458,558,2468,2,288,line_288,-1,288,1,measured,120.321877,37.105080,1.968701,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63459,559,2469,1,25,caption_plus_1,24,26,1,measured,20.318750,1.873739,0.751174,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_35_00,63459,559,2469,1,26,caption_plus_2,24,26,1,measured,117.240623,35.140762,2.046948,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63459,559,2469,1,27,caption_plus_3,24,26,1,measured,115.985939,36.650734,1.934272,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63459,559,2469,2,286,line_286,-1,288,1,measured,43.617188,43.924393,1.701095,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63459,559,2469,2,287,line_287,-1,288,1,measured,27.793751,41.916115,2.348983,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63459,559,2469,2,288,line_288,-1,288,1,measured,116.803123,36.353500,2.195618,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63460,560,2470,1,25,caption_plus_1,24,26,1,measured,21.087500,1.804119,0.818466,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_35_00,63460,560,2470,1,26,caption_plus_2,24,26,1,measured,113.887497,38.031155,1.979656,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63460,560,2470,1,27,caption_plus_3,24,26,1,measured,113.070312,39.857986,2.075117,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63460,560,2470,2,286,line_286,-1,288,1,measured,43.370312,44.669537,1.704225,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63460,560,2470,2,287,line_287,-1,288,1,measured,22.000000,35.708675,2.375587,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63460,560,2470,2,288,line_288,-1,288,1,measured,108.576561,40.012192,2.054773,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63461,561,2471,1,25,caption_plus_1,24,26,1,measured,20.959375,2.469484,0.851330,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63461,561,2471,1,26,caption_plus_2,24,26,1,measured,102.250000,37.573013,1.644757,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63461,561,2471,1,27,caption_plus_3,24,26,1,measured,98.567184,38.795277,1.669797,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63461,561,2471,2,286,line_286,-1,288,1,measured,43.498436,44.314362,1.726135,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63461,561,2471,2,287,line_287,-1,288,1,measured,27.251562,41.189129,3.045383,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63461,561,2471,2,288,line_288,-1,288,1,measured,97.606247,37.907921,1.732394,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63462,562,2472,1,25,caption_plus_1,24,26,1,measured,20.395313,1.924751,0.837246,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_35_00,63462,562,2472,1,26,caption_plus_2,24,26,1,measured,96.037498,37.776421,1.699530,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63462,562,2472,1,27,caption_plus_3,24,26,1,measured,92.067184,38.660908,1.671361,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63462,562,2472,2,286,line_286,-1,288,1,measured,42.799999,44.270130,1.687011,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63462,562,2472,2,287,line_287,-1,288,1,measured,27.007812,41.215458,2.921753,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63462,562,2472,2,288,line_288,-1,288,1,measured,93.853127,37.116035,1.871675,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63463,563,2473,1,25,caption_plus_1,24,26,1,measured,20.079687,1.982319,0.823161,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_35_00,63463,563,2473,1,26,caption_plus_2,24,26,1,measured,96.059372,37.935879,1.665102,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63463,563,2473,1,27,caption_plus_3,24,26,1,measured,92.567184,39.221230,1.682316,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63463,563,2473,2,286,line_286,-1,288,1,measured,43.096874,43.897892,1.690141,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63463,563,2473,2,287,line_287,-1,288,1,measured,27.992188,40.955021,2.672926,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63463,563,2473,2,288,line_288,-1,288,1,measured,95.585938,38.800720,2.048513,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63464,564,2474,1,25,caption_plus_1,24,26,1,measured,20.785938,2.124145,0.827856,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63464,564,2474,1,26,caption_plus_2,24,26,1,measured,97.574997,41.252014,1.658842,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63464,564,2474,1,27,caption_plus_3,24,26,1,measured,95.960938,42.447285,1.685446,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63464,564,2474,2,286,line_286,-1,288,1,measured,43.632812,44.936180,1.685446,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63464,564,2474,2,287,line_287,-1,288,1,measured,27.765625,43.045231,2.755868,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63464,564,2474,2,288,line_288,-1,288,1,measured,98.385941,42.311302,1.938967,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63465,565,2475,1,25,caption_plus_1,24,26,1,measured,20.423437,2.165153,0.856025,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63465,565,2475,1,26,caption_plus_2,24,26,1,measured,99.584373,41.285202,1.568075,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63465,565,2475,1,27,caption_plus_3,24,26,1,measured,96.557816,42.801464,1.599374,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63465,565,2475,2,286,line_286,-1,288,1,measured,42.381248,44.877350,1.655712,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63465,565,2475,2,287,line_287,-1,288,1,measured,27.006250,41.734093,2.680751,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63465,565,2475,2,288,line_288,-1,288,1,measured,100.039062,40.338337,1.660407,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63466,566,2476,1,25,caption_plus_1,24,26,1,measured,21.146875,2.241022,0.821596,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63466,566,2476,1,26,caption_plus_2,24,26,1,measured,101.356247,41.165001,1.524257,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63466,566,2476,1,27,caption_plus_3,24,26,1,measured,98.570312,42.547634,1.447574,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63466,566,2476,2,286,line_286,-1,288,1,measured,42.801563,44.685215,1.746479,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63466,566,2476,2,287,line_287,-1,288,1,measured,27.929688,42.281494,2.381847,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63466,566,2476,2,288,line_288,-1,288,1,measured,99.896873,42.086910,1.615023,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63467,567,2477,1,25,caption_plus_1,24,26,1,measured,20.181250,2.006620,0.840376,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63467,567,2477,1,26,caption_plus_2,24,26,1,measured,97.643753,43.736332,1.596244,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63467,567,2477,1,27,caption_plus_3,24,26,1,measured,94.092186,44.659431,1.604069,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63467,567,2477,2,286,line_286,-1,288,1,measured,43.059376,44.330467,1.646322,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63467,567,2477,2,287,line_287,-1,288,1,measured,33.479687,46.508396,2.625978,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63467,567,2477,2,288,line_288,-1,288,1,measured,97.221878,46.818806,1.660407,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63468,568,2478,1,24,caption_plus_1,23,25,1,measured,20.512501,2.003084,0.841941,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63468,568,2478,1,25,caption_plus_2,23,25,1,measured,101.307816,46.757828,1.546166,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63468,568,2478,1,26,caption_plus_3,23,25,1,measured,97.462502,48.624119,1.502347,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63468,568,2478,2,286,line_286,-1,288,1,measured,43.873436,44.665470,1.744914,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63468,568,2478,2,287,line_287,-1,288,1,measured,23.193750,36.486599,2.375587,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63468,568,2478,2,288,line_288,-1,288,1,measured,104.379684,47.202301,1.841941,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63469,569,2479,1,25,caption_plus_1,24,26,1,measured,21.053125,2.280417,0.915493,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63469,569,2479,1,26,caption_plus_2,24,26,1,measured,106.250000,45.648144,1.563380,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63469,569,2479,1,27,caption_plus_3,24,26,1,measured,102.109375,48.381107,1.538341,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63469,569,2479,2,286,line_286,-1,288,1,measured,43.704689,45.008736,1.777778,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63469,569,2479,2,287,line_287,-1,288,1,measured,28.045313,42.318245,3.057903,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63469,569,2479,2,288,line_288,-1,288,1,measured,107.571877,47.279106,1.586854,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63470,570,2480,1,25,caption_plus_1,24,26,1,measured,20.914062,2.198108,0.840376,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63470,570,2480,1,26,caption_plus_2,24,26,1,measured,110.798439,45.591034,1.442880,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63470,570,2480,1,27,caption_plus_3,24,26,1,measured,106.478127,48.342007,1.494523,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63470,570,2480,2,286,line_286,-1,288,1,measured,42.659374,44.806316,1.737089,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63470,570,2480,2,287,line_287,-1,288,1,measured,27.460938,41.603691,3.109546,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63470,570,2480,2,288,line_288,-1,288,1,measured,114.206253,45.333431,1.697966,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63471,571,2481,1,25,caption_plus_1,24,26,1,measured,19.860937,1.888544,0.893584,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_35_00,63471,571,2481,1,26,caption_plus_2,24,26,1,measured,117.445312,44.862152,1.527387,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63471,571,2481,1,27,caption_plus_3,24,26,1,measured,112.460938,47.683052,1.585289,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63471,571,2481,2,286,line_286,-1,288,1,measured,42.953125,43.975357,1.575900,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63471,571,2481,2,287,line_287,-1,288,1,measured,27.799999,42.086674,2.823161,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63471,571,2481,2,288,line_288,-1,288,1,measured,118.945312,46.444241,1.723005,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63472,572,2482,1,25,caption_plus_1,24,26,1,measured,20.459375,2.411219,0.862285,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63472,572,2482,1,26,caption_plus_2,24,26,1,measured,119.120316,46.105648,1.611894,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63472,572,2482,1,27,caption_plus_3,24,26,1,measured,114.940628,48.094238,1.580595,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63472,572,2482,2,286,line_286,-1,287,1,measured,43.115623,44.088432,1.669797,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63472,572,2482,2,287,line_287,-1,287,1,measured,64.289062,59.782909,7.007825,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63472,572,2482,2,288,line_288,-1,287,1,measured,116.610939,53.815254,2.314554,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63473,573,2483,1,25,caption_plus_1,24,26,1,measured,19.829687,2.420755,0.841941,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63473,573,2483,1,26,caption_plus_2,24,26,1,measured,121.628128,49.094959,2.081377,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63473,573,2483,1,27,caption_plus_3,24,26,1,measured,116.509377,51.143913,1.890454,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63473,573,2483,2,286,line_286,-1,287,1,measured,42.084373,44.257442,1.652582,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63473,573,2483,2,287,line_287,-1,287,1,measured,68.589066,59.804512,7.266041,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63473,573,2483,2,288,line_288,-1,287,1,measured,121.560936,53.780800,2.350548,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63474,574,2484,1,24,caption_plus_1,23,25,1,measured,19.153126,2.396936,0.830986,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63474,574,2484,1,25,caption_plus_2,23,25,1,measured,129.901566,48.859539,1.543036,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63474,574,2484,1,26,caption_plus_3,23,25,1,measured,123.918747,50.429928,1.840376,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63474,574,2484,2,286,line_286,-1,287,1,measured,42.339062,44.356674,1.627543,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63474,574,2484,2,287,line_287,-1,287,1,measured,68.826561,60.124763,7.475743,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63474,574,2484,2,288,line_288,-1,287,1,measured,130.657806,53.278484,1.960876,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63475,575,2485,1,25,caption_plus_1,24,26,1,measured,20.070312,2.103508,0.837246,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63475,575,2485,1,26,caption_plus_2,24,26,1,measured,134.435944,46.863491,1.549296,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63475,575,2485,1,27,caption_plus_3,24,26,1,measured,129.926559,50.184307,1.625978,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63475,575,2485,2,286,line_286,-1,287,1,measured,43.801563,45.161411,1.785602,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63475,575,2485,2,287,line_287,-1,287,1,measured,74.173439,60.420139,6.918623,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63475,575,2485,2,288,line_288,-1,287,1,measured,137.157806,51.505417,1.945227,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63476,576,2486,1,25,caption_plus_1,24,26,1,measured,19.192188,2.241428,0.832551,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63476,576,2486,1,26,caption_plus_2,24,26,1,measured,137.896881,44.932888,1.594679,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63476,576,2486,1,27,caption_plus_3,24,26,1,measured,133.385941,48.634731,1.661972,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63476,576,2486,2,286,line_286,-1,287,1,measured,44.099998,45.103729,1.712050,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63476,576,2486,2,287,line_287,-1,287,1,measured,64.724998,60.830032,6.514867,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63476,576,2486,2,288,line_288,-1,287,1,measured,141.135941,50.513847,1.987480,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63477,577,2487,1,25,caption_plus_1,24,26,1,measured,19.295313,2.217539,0.882629,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63477,577,2487,1,26,caption_plus_2,24,26,1,measured,138.832809,44.743629,1.588419,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63477,577,2487,1,27,caption_plus_3,24,26,1,measured,135.862503,47.633789,1.733959,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63477,577,2487,2,286,line_286,-1,287,1,measured,43.428123,45.055084,1.719875,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63477,577,2487,2,287,line_287,-1,287,1,measured,64.182816,59.757736,6.131455,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,1,1,0
minute_35_00,63477,577,2487,2,288,line_288,-1,287,1,measured,142.270309,50.030025,1.862285,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63478,578,2488,1,25,caption_plus_1,24,26,1,measured,20.114063,2.485166,0.937402,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_35_00,63478,578,2488,1,26,caption_plus_2,24,26,1,measured,142.078125,43.092415,1.528952,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
